id,name,county,state,country,latitude,longitude,watershed,stream,form,wwd_url
WA-9691,Lower Davis Creek Falls,Whatcom County,Washington,United States,48.8793,-121.93065,,Davis Creek,Steep Tiered Cascades,https://www.worldwaterfalldatabase.com/waterfall/Lower-Davis-Creek-Falls-9691
WA-9692,Davis Creek Falls,Whatcom County,Washington,United States,48.87466,-121.93021,,Davis Creek,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Davis-Creek-Falls-9692
WA-9693,Upper Davis Creek Falls,Whatcom County,Washington,United States,48.87263,-121.92994,,Davis Creek,Steep Tiered Cascades,https://www.worldwaterfalldatabase.com/waterfall/Upper-Davis-Creek-Falls-9693
WA-9694,Thompson Creek Falls,Whatcom County,Washington,United States,48.88877,-121.87803,,Thompson Creek,,https://www.worldwaterfalldatabase.com/waterfall/Thompson-Creek-Falls-9694
WA-9695,Low Divide Falls,Jefferson County,Washington,United States,47.72307,-123.56683,,,,https://www.worldwaterfalldatabase.com/waterfall/Low-Divide-Falls-9695
WA-9696,Unnamed Waterfall,Jefferson County,Washington,United States,47.68793,-123.33197,,,,https://www.worldwaterfalldatabase.com/waterfall/9696
WA-9697,Tup Tut Falls,Benton County,Washington,United States,46.21286,-119.77239,,Yakima River,,https://www.worldwaterfalldatabase.com/waterfall/Tup-Tut-Falls-9697
WA-9698,Middle Davis Creek Falls,Whatcom County,Washington,United States,48.87682,-121.93048,,Davis Creek,Steep Cascade,https://www.worldwaterfalldatabase.com/waterfall/Middle-Davis-Creek-Falls-9698
WA-9845,Unnamed Waterfall,Pierce County,Washington,United States,46.82654,-121.6372,,Ohanapecosh River,,https://www.worldwaterfalldatabase.com/waterfall/9845
WA-9846,Unnamed Waterfall,Pierce County,Washington,United States,46.82791,-121.62587,,Ohanapecosh River,,https://www.worldwaterfalldatabase.com/waterfall/9846
WA-9847,Unnamed Waterfall,Pierce County,Washington,United States,46.83886,-121.63835,,,,https://www.worldwaterfalldatabase.com/waterfall/9847
WA-9848,Unnamed Waterfall,Pierce County,Washington,United States,46.83906,-121.63771,,Boulder Creek,,https://www.worldwaterfalldatabase.com/waterfall/9848
WA-9849,Sequestered Falls,Pierce County,Washington,United States,46.82884,-121.51644,Columbia River,,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Sequestered-Falls-9849
WA-9850,Lumber Mill Falls,Pierce County,Washington,United States,46.82987,-121.51673,Columbia River,Deer Creek,Vertical Curtain,https://www.worldwaterfalldatabase.com/waterfall/Lumber-Mill-Falls-9850
WA-9851,Seymour Peak Falls,Pierce County,Washington,United States,46.83116,-121.51106,Columbia River,,Segmented Horsetails,https://www.worldwaterfalldatabase.com/waterfall/Seymour-Peak-Falls-9851
WA-9852,Unnamed Waterfall,Pierce County,Washington,United States,46.82552,-121.49334,,Deer Creek,,https://www.worldwaterfalldatabase.com/waterfall/9852
WA-9853,Unnamed Waterfall,Pierce County,Washington,United States,46.82542,-121.49035,,Deer Creek,,https://www.worldwaterfalldatabase.com/waterfall/9853
WA-9854,Upper Chinook Creek Falls,Pierce County,Washington,United States,46.85456,-121.5326,Columbia River,Chinook Creek,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/Upper-Chinook-Creek-Falls-9854
WA-9855,Hourglass Falls,Pierce County,Washington,United States,46.85523,-121.53293,Columbia River,Chinook Creek,Veiling Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Hourglass-Falls-9855
WA-9856,Lower Dewey Creek Falls,Pierce County,Washington,United States,46.85378,-121.51775,,Dewey Creek,Plunge,https://www.worldwaterfalldatabase.com/waterfall/Lower-Dewey-Creek-Falls-9856
WA-9857,Unnamed Waterfall,Pierce County,Washington,United States,46.86633,-121.65438,,Meany Creek,,https://www.worldwaterfalldatabase.com/waterfall/9857
WA-9858,Unnamed Waterfall,Pierce County,Washington,United States,46.79541,-121.51103,,,,https://www.worldwaterfalldatabase.com/waterfall/9858
WA-9859,Unnamed Waterfall,Pierce County,Washington,United States,46.79727,-121.51103,,,,https://www.worldwaterfalldatabase.com/waterfall/9859
WA-9860,Lower Olallie Creek Falls,Lewis County,Washington,United States,46.77425,-121.55494,,Olallie Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Olallie-Creek-Falls-9860
WA-9861,Unnamed Waterfall,Pierce County,Washington,United States,46.79006,-121.526,,,,https://www.worldwaterfalldatabase.com/waterfall/9861
WA-9862,Unnamed Waterfall,Pierce County,Washington,United States,46.7871,-121.52503,,,,https://www.worldwaterfalldatabase.com/waterfall/9862
WA-9863,Unnamed Waterfall,Pierce County,Washington,United States,46.80802,-121.58656,,,,https://www.worldwaterfalldatabase.com/waterfall/9863
WA-9864,Unnamed Waterfall,Pierce County,Washington,United States,46.80655,-121.60084,,,,https://www.worldwaterfalldatabase.com/waterfall/9864
WA-9865,Unnamed Waterfall,Pierce County,Washington,United States,46.8221,-121.6218,,,,https://www.worldwaterfalldatabase.com/waterfall/9865
WA-9866,Unnamed Waterfall,Pierce County,Washington,United States,46.82361,-121.62087,,,,https://www.worldwaterfalldatabase.com/waterfall/9866
WA-9867,Unnamed Waterfall,Pierce County,Washington,United States,46.82752,-121.62201,,,,https://www.worldwaterfalldatabase.com/waterfall/9867
WA-9868,Upper Chenuis Falls,Pierce County,Washington,United States,46.99629,-121.83866,,Chenuis Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Chenuis-Falls-9868
WA-9869,Unnamed Waterfall,Pierce County,Washington,United States,46.99541,-121.82283,,,,https://www.worldwaterfalldatabase.com/waterfall/9869
WA-9870,Chinook Pass Falls,Pierce County,Washington,United States,46.86731,-121.5215,Columbia River,Chinook Creek,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/Chinook-Pass-Falls-9870
WA-9871,Wright Creek Falls,Pierce County,Washington,United States,46.87464,-121.61382,,Wright Creek,,https://www.worldwaterfalldatabase.com/waterfall/Wright-Creek-Falls-9871
WA-9872,Upper Wright Creek Falls,Pierce County,Washington,United States,46.86139,-121.60954,,Wright Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Wright-Creek-Falls-9872
WA-9873,Unnamed Waterfall,Pierce County,Washington,United States,46.97361,-121.72565,,Van Horn Creek,,https://www.worldwaterfalldatabase.com/waterfall/9873
WA-9874,Unnamed Waterfall,Pierce County,Washington,United States,46.97376,-121.7272,,,,https://www.worldwaterfalldatabase.com/waterfall/9874
WA-9875,Unnamed Waterfall,Pierce County,Washington,United States,46.97247,-121.7273,,Van Horn Creek,,https://www.worldwaterfalldatabase.com/waterfall/9875
WA-9876,Unnamed Waterfall,Pierce County,Washington,United States,46.97012,-121.73054,,Van Horn Creek,,https://www.worldwaterfalldatabase.com/waterfall/9876
WA-9877,Lower Double Peak Falls,Pierce County,Washington,United States,46.82542,-121.55442,,,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Double-Peak-Falls-9877
WA-9878,Double Peak Falls,Pierce County,Washington,United States,46.82718,-121.55836,,,,https://www.worldwaterfalldatabase.com/waterfall/Double-Peak-Falls-9878
WA-9879,Unnamed Waterfall,Pierce County,Washington,United States,46.79419,-121.5683,,,,https://www.worldwaterfalldatabase.com/waterfall/9879
WA-9880,Unnamed Waterfall,Lewis County,Washington,United States,46.7174,-121.62945,,,,https://www.worldwaterfalldatabase.com/waterfall/9880
WA-9881,Unnamed Waterfall,Lewis County,Washington,United States,46.71711,-121.63174,,,,https://www.worldwaterfalldatabase.com/waterfall/9881
WA-9882,Unnamed Waterfall,Lewis County,Washington,United States,46.71731,-121.63067,,,,https://www.worldwaterfalldatabase.com/waterfall/9882
WA-9883,Unnamed Waterfall,Lewis County,Washington,United States,46.71496,-121.63568,,,,https://www.worldwaterfalldatabase.com/waterfall/9883
WA-9884,Doe Creek Falls,Pierce County,Washington,United States,46.95655,-121.84115,,Doe Creek,,https://www.worldwaterfalldatabase.com/waterfall/Doe-Creek-Falls-9884
WA-9885,Unnamed Waterfall,Pierce County,Washington,United States,46.79829,-121.80055,,,,https://www.worldwaterfalldatabase.com/waterfall/9885
WA-9886,Unnamed Waterfall,Pierce County,Washington,United States,46.79345,-121.77398,,East Fork Van Trump Creek,,https://www.worldwaterfalldatabase.com/waterfall/9886
WA-9887,Unnamed Waterfall,Pierce County,Washington,United States,46.8022,-121.76787,,East Fork Van Trump Creek,,https://www.worldwaterfalldatabase.com/waterfall/9887
WA-9888,Unnamed Waterfall,Pierce County,Washington,United States,46.80367,-121.76787,,East Fork Van Trump Creek,,https://www.worldwaterfalldatabase.com/waterfall/9888
WA-9889,Fan Lake Falls,Pierce County,Washington,United States,46.79639,-121.67281,,,,https://www.worldwaterfalldatabase.com/waterfall/Fan-Lake-Falls-9889
WA-9890,Middle Maple Falls,Lewis County,Washington,United States,46.75616,-121.66606,,Maple Creek,,https://www.worldwaterfalldatabase.com/waterfall/Middle-Maple-Falls-9890
WA-9891,Upper Maple Falls,Lewis County,Washington,United States,46.75362,-121.68197,,Maple Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Maple-Falls-9891
WA-9892,Unnamed Waterfall,Pierce County,Washington,United States,46.96208,-121.48593,,,,https://www.worldwaterfalldatabase.com/waterfall/9892
WA-9894,Crystal Mountain Falls,Pierce County,Washington,United States,46.93969,-121.48044,Puyallup River,,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Crystal-Mountain-Falls-9894
WA-9895,Cougar Creek Falls,Yakima County,Washington,United States,46.81393,-121.43182,,Cougar Creek,,https://www.worldwaterfalldatabase.com/waterfall/Cougar-Creek-Falls-9895
WA-9896,Twin Sisters Falls,Yakima County,Washington,United States,46.74096,-121.3626,,Deep Creek,,https://www.worldwaterfalldatabase.com/waterfall/Twin-Sisters-Falls-9896
WA-9897,Lower Twin Sisters Falls,Yakima County,Washington,United States,46.74761,-121.35726,,Deep Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Twin-Sisters-Falls-9897
WA-9898,Unnamed Waterfall,Pierce County,Washington,United States,46.85694,-121.55586,,,,https://www.worldwaterfalldatabase.com/waterfall/9898
WA-9899,Middle Cataract Falls,Pierce County,Washington,United States,46.9432,-121.81061,Puyallup River,Cataract Creek,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Middle-Cataract-Falls-9899
WA-9900,Unnamed Waterfall,Pierce County,Washington,United States,46.93544,-121.81841,,,,https://www.worldwaterfalldatabase.com/waterfall/9900
WA-9901,Unnamed Waterfall,Pierce County,Washington,United States,46.93974,-121.81549,,,,https://www.worldwaterfalldatabase.com/waterfall/9901
WA-9902,Unnamed Waterfall,Pierce County,Washington,United States,46.93251,-121.82347,,,,https://www.worldwaterfalldatabase.com/waterfall/9902
WA-9903,Mother Mountain Lake Falls,Pierce County,Washington,United States,46.95142,-121.83067,,,,https://www.worldwaterfalldatabase.com/waterfall/Mother-Mountain-Lake-Falls-9903
WA-9904,Unnamed Waterfall,Pierce County,Washington,United States,46.9565,-121.83338,,,,https://www.worldwaterfalldatabase.com/waterfall/9904
WA-9905,Upper Ipsut Falls,Pierce County,Washington,United States,46.97014,-121.83246,,Ipsut Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Ipsut-Falls-9905
WA-9906,Unnamed Waterfall,Lewis County,Washington,United States,46.74018,-121.80574,,,,https://www.worldwaterfalldatabase.com/waterfall/9906
WA-9907,Unnamed Waterfall,Lewis County,Washington,United States,46.74736,-121.7965,,,,https://www.worldwaterfalldatabase.com/waterfall/9907
WA-9908,Unnamed Waterfall,Pierce County,Washington,United States,46.8392,-121.64453,,,,https://www.worldwaterfalldatabase.com/waterfall/9908
WA-9909,Unnamed Waterfall,Pierce County,Washington,United States,46.83964,-121.63821,,Boulder Creek,,https://www.worldwaterfalldatabase.com/waterfall/9909
WA-9910,Unnamed Waterfall,Pierce County,Washington,United States,46.83837,-121.63679,,Boulder Creek,,https://www.worldwaterfalldatabase.com/waterfall/9910
WA-9911,Unnamed Waterfall,Pierce County,Washington,United States,46.83485,-121.63295,,Boulder Creek,,https://www.worldwaterfalldatabase.com/waterfall/9911
WA-9912,Unnamed Waterfall,Pierce County,Washington,United States,46.81115,-121.63053,,,,https://www.worldwaterfalldatabase.com/waterfall/9912
WA-9913,Unnamed Waterfall,Pierce County,Washington,United States,46.78984,-121.62066,,Nickel Creek,,https://www.worldwaterfalldatabase.com/waterfall/9913
WA-9914,Unnamed Waterfall,Pierce County,Washington,United States,46.78994,-121.51266,,,,https://www.worldwaterfalldatabase.com/waterfall/9914
WA-9915,Unnamed Waterfall,Pierce County,Washington,United States,46.98832,-121.92085,,,,https://www.worldwaterfalldatabase.com/waterfall/9915
WA-9916,Unnamed Waterfall,Pierce County,Washington,United States,46.97581,-121.54995,,,,https://www.worldwaterfalldatabase.com/waterfall/9916
WA-9917,Unnamed Waterfall,Pierce County,Washington,United States,46.98256,-121.55786,,,,https://www.worldwaterfalldatabase.com/waterfall/9917
WA-9918,Berry Creek Falls,Lewis County,Washington,United States,46.71827,-121.87302,Nisqually River,Berry Creek,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/Berry-Creek-Falls-9918
WA-9919,Lower Berry Creek Falls,Lewis County,Washington,United States,46.71955,-121.87551,,Berry Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Berry-Creek-Falls-9919
WA-9920,Lower Cora Falls,Lewis County,Washington,United States,46.69302,-121.88672,Nisqually River,Big Creek,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Lower-Cora-Falls-9920
WA-9921,Copper Creek Falls,Pierce County,Washington,United States,46.76765,-121.96354,,Copper Creek,,https://www.worldwaterfalldatabase.com/waterfall/Copper-Creek-Falls-9921
WA-9922,Willame Creek Falls,Lewis County,Washington,United States,46.58216,-121.73209,,Willame Creek,,https://www.worldwaterfalldatabase.com/waterfall/Willame-Creek-Falls-9922
WA-9923,Kilborn Creek Falls,Lewis County,Washington,United States,46.50812,-121.80189,,Kilborn Creek,,https://www.worldwaterfalldatabase.com/waterfall/Kilborn-Creek-Falls-9923
WA-9924,Maidenhair Falls,Grays Harbor County,Washington,United States,47.45171,-123.55942,Chehalis River,West Branch Wynoochee River,Plunging Punchbowl,https://www.worldwaterfalldatabase.com/waterfall/Maidenhair-Falls-9924
WA-9926,Terrace Falls,Snohomish County,Washington,United States,48.15406,-122.06202,,,,https://www.worldwaterfalldatabase.com/waterfall/Terrace-Falls-9926
WA-9927,Unnamed Waterfall,Lewis County,Washington,United States,46.70318,-121.46968,,,,https://www.worldwaterfalldatabase.com/waterfall/9927
WA-9928,Penoyer Falls,Lewis County,Washington,United States,46.71169,-121.41362,,,,https://www.worldwaterfalldatabase.com/waterfall/Penoyer-Falls-9928
WA-9929,Unnamed Waterfall,Lewis County,Washington,United States,46.70743,-121.41369,,,,https://www.worldwaterfalldatabase.com/waterfall/9929
WA-9930,Unnamed Waterfall,Lewis County,Washington,United States,46.70724,-121.40581,,,,https://www.worldwaterfalldatabase.com/waterfall/9930
WA-9931,Upper Olallie Creek Falls,Pierce County,Washington,United States,46.77527,-121.57618,,Olallie Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Olallie-Creek-Falls-9931
WA-9983,Middle Stevens Creek Falls,Lewis County,Washington,United States,46.75452,-121.64128,Cowlitz River,Stevens Creek,Plunging Punchbowl,https://www.worldwaterfalldatabase.com/waterfall/Middle-Stevens-Creek-Falls-9983
WA-9986,South Dog Mountain Falls,King County,Washington,United States,47.59123,-121.49689,Snohomish River,,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/South-Dog-Mountain-Falls-9986
WA-9987,Upper Marten Creek Falls,King County,Washington,United States,47.59393,-121.50855,Snohomish River,Marten Creek,Steep Tiered Cascades,https://www.worldwaterfalldatabase.com/waterfall/Upper-Marten-Creek-Falls-9987
WA-10109,Camp Robber Cascades,King County,Washington,United States,47.60149,-121.37823,Snohomish River,Camp Robber Creek,Tiered Gradual Cascades,https://www.worldwaterfalldatabase.com/waterfall/Camp-Robber-Cascades-10109
WA-10108,Old Government Falls,Snohomish County,Washington,United States,48.04664,-121.45825,Stilliguamish River,,Steep Tiered Cascades,https://www.worldwaterfalldatabase.com/waterfall/Old-Government-Falls-10108
WA-10110,Snakeberry Falls,Lewis County,Washington,United States,46.41694,-122.13157,Columbia River,West Fork Goat Creek,Veiling Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Snakeberry-Falls-10110
WA-10111,Oxalis Falls,Lewis County,Washington,United States,46.40553,-122.1367,Columbia River,West Fork Goat Creek,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/Oxalis-Falls-10111
WA-10112,Nameless Lake Falls,Lewis County,Washington,United States,46.40076,-122.13511,Columbia River,West Fork Goat Creek,Steep Veiling Cascade,https://www.worldwaterfalldatabase.com/waterfall/Nameless-Lake-Falls-10112
WA-10113,Rachel Lake Falls,Kittitas County,Washington,United States,47.42185,-121.3268,Yakima River,Box Canyon Creek,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Rachel-Lake-Falls-10113
WA-10114,Lower Rachel  Lake Falls,Kittitas County,Washington,United States,47.42153,-121.32543,Yakima River,Box Canyon Creek,Steep Cascade,https://www.worldwaterfalldatabase.com/waterfall/Lower-Rachel--Lake-Falls-10114
WA-10115,Lower Lila Falls,Kittitas County,Washington,United States,47.42242,-121.32063,Columbia River,,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Lower-Lila-Falls-10115
WA-10116,Switchback Cascades,Kittitas County,Washington,United States,47.4225,-121.31833,Yakima River,Box Canyon Creek,Steep Cascade,https://www.worldwaterfalldatabase.com/waterfall/Switchback-Cascades-10116
